,Location,Site,fid,Name,x,y,Day,Month,Year,Start_time,Tidal_height_start,Finish_time,Tidal_height_finish,No kelp,less_than_10%,greater_then_10%,Width_less_2m,Width_greater_2m
3919,South_Bonwick,128,128,128,-126.638595,50.71144,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3920,South_Bonwick,129,129,129,-126.638272,50.711037,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3921,South_Bonwick,130,130,130,-126.6376015,50.710816,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3922,South_Bonwick,131,131,131,-126.636942,50.710721,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3923,South_Bonwick,132,132,132,-126.6362985,50.7106055,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3924,South_Bonwick,133,133,133,-126.635687,50.710419,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3925,South_Bonwick,134,134,134,-126.6350805,50.710178,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3926,South_Bonwick,135,135,135,-126.634430229791,50.7100472935142,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3927,South_Bonwick,136,136,136,-126.633723,50.7100755,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3928,South_Bonwick,137,137,137,-126.632964,50.7099705,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3929,South_Bonwick,138,138,138,-126.632307,50.7097975,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3930,South_Bonwick,139,139,139,-126.6316525,50.709648,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3931,South_Bonwick,140,140,140,-126.6309655,50.7094915,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3932,South_Bonwick,141,141,141,-126.6303165,50.709325,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3933,South_Bonwick,142,142,142,-126.6296785,50.709169,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3934,South_Bonwick,143,143,143,-126.6290405,50.7089615,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3935,South_Bonwick,144,144,144,-126.6283965,50.708839,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3936,South_Bonwick,145,145,145,-126.6277525,50.7089035,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3937,South_Bonwick,146,146,146,-126.6270715,50.7089815,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3938,South_Bonwick,147,147,147,-126.626358,50.7089715,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3939,South_Bonwick,148,148,148,-126.6256335,50.7089715,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3940,South_Bonwick,149,149,149,-126.624936,50.708917,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3941,South_Bonwick,150,150,150,-126.624271,50.7087645,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3942,South_Bonwick,151,151,151,-126.623622,50.7086595,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3943,South_Bonwick,152,152,152,-126.623037,50.708795,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3944,South_Bonwick,153,153,153,-126.6224575,50.7090395,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3945,South_Bonwick,154,154,154,-126.62183,50.7092265,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3946,South_Bonwick,155,155,155,-126.621197,50.7094575,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3947,South_Bonwick,156,156,156,-126.620529531857,50.7095856575372,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3948,South_Bonwick,157,157,157,-126.6198345,50.709485,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3949,South_Bonwick,158,158,158,-126.6191585,50.7095325,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3950,South_Bonwick,159,159,159,-126.6184785,50.7095595,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3951,South_Bonwick,160,160,160,-126.6178715,50.709407,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3952,South_Bonwick,161,161,161,-126.617301,50.709241,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3953,South_Bonwick,162,162,162,-126.6166625,50.709183,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,1,0,1,0
3954,South_Bonwick,163,163,163,-126.616081481561,50.7092379114086,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,1,0,0,0,0
3955,South_Bonwick,164,164,164,-126.615684420471,50.7094846202754,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3956,South_Bonwick,165,165,165,-126.6151205047,50.7093916406187,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3957,South_Bonwick,166,166,166,-126.614624,50.709312,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3958,South_Bonwick,167,167,167,-126.613991,50.709475,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3959,South_Bonwick,168,168,168,-126.6133635,50.709451,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3960,South_Bonwick,169,169,169,-126.612811,50.7092,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3961,South_Bonwick,170,170,170,-126.612264084366,50.7089550069569,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3962,South_Bonwick,171,171,171,-126.611656188315,50.7089787988887,14,8,2022,1899-12-31 10:27:00,0.43,1899-12-31 10:38:00,0.5,0,0,1,0,1
3963,South_Bonwick,172,172,172,-126.611357,50.7085955,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3964,South_Bonwick,173,173,173,-126.611083943077,50.7081856314501,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3965,South_Bonwick,174,174,174,-126.6104485,50.708014,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,1,0,0,0,0
3966,South_Bonwick,175,175,175,-126.6099655,50.7077295,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3967,South_Bonwick,176,176,176,-126.60970315034,50.7072796264035,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3968,South_Bonwick,177,177,177,-126.6098905,50.7069285,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3969,South_Bonwick,178,178,178,-126.610395772163,50.7067448744579,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,1,0
3970,South_Bonwick,179,179,179,-126.610502045858,50.7063917091317,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3971,South_Bonwick,180,180,180,-126.610164190802,50.7061407471598,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3972,South_Bonwick,181,181,181,-126.610425578125,50.7058379938726,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3973,South_Bonwick,182,182,182,-126.610754,50.7055055,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3974,South_Bonwick,183,183,183,-126.61077,50.7050805,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3975,South_Bonwick,184,184,184,-126.6109685,50.704728,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3976,South_Bonwick,185,185,185,-126.611419,50.7044265,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3977,South_Bonwick,186,186,186,-126.6118695,50.70409,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3978,South_Bonwick,187,187,187,-126.612127,50.7036925,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3979,South_Bonwick,188,188,188,-126.612258919088,50.7032459206424,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3980,South_Bonwick,189,189,189,-126.612571,50.702876,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3981,South_Bonwick,190,190,190,-126.6128665,50.7024465,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3982,South_Bonwick,191,191,191,-126.6131185,50.7020065,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3983,South_Bonwick,192,192,192,-126.6133005,50.7015755,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3984,South_Bonwick,193,193,193,-126.613601,50.701205,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3985,South_Bonwick,194,194,194,-126.614056,50.7009035,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3986,South_Bonwick,195,195,195,-126.6145755,50.7006175,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3987,South_Bonwick,196,196,196,-126.615112,50.700354,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3988,South_Bonwick,197,197,197,-126.615396,50.700021,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3989,South_Bonwick,198,198,198,-126.6151065,50.699566,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3990,South_Bonwick,199,199,199,-126.614968298268,50.6991932436273,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3991,South_Bonwick,200,200,200,-126.615466,50.6988895,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3992,South_Bonwick,201,201,201,-126.616147,50.6987705,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3993,South_Bonwick,202,202,202,-126.616823138553,50.6988364899856,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3994,South_Bonwick,203,203,203,-126.617365,50.698628,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3995,South_Bonwick,204,204,204,-126.617605544006,50.6982556933565,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3996,South_Bonwick,205,205,205,-126.6174765,50.6978195,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3997,South_Bonwick,206,206,206,-126.6177175,50.6974405,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3998,South_Bonwick,207,207,207,-126.6183075,50.6972365,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
3999,South_Bonwick,208,208,208,-126.618991401266,50.6971708180863,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4000,South_Bonwick,209,209,209,-126.619622048601,50.697156340509,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4001,South_Bonwick,210,210,210,-126.6198205,50.696829,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4002,South_Bonwick,211,211,211,-126.61987831002,50.6964115682366,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4003,South_Bonwick,212,212,212,-126.620357,50.6960815,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4004,South_Bonwick,213,213,213,-126.620688,50.6956985,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4005,South_Bonwick,214,214,214,-126.620987,50.695319,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4006,South_Bonwick,215,215,215,-126.6215395,50.6950405,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4007,South_Bonwick,216,216,216,-126.622151,50.6948025,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4008,South_Bonwick,217,217,217,-126.622664527052,50.6945285719693,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4009,South_Bonwick,218,218,218,-126.6231165,50.694184,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4010,South_Bonwick,219,219,219,-126.62368,50.693902,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4011,South_Bonwick,220,220,220,-126.624088,50.6935315,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4012,South_Bonwick,221,221,221,-126.62433744722,50.6930957451073,14,8,2022,1899-12-31 10:38:00,0.5,1899-12-31 10:47:00,0.52,0,0,1,0,1
4013,South_Bonwick,222,222,222,-126.6249195,50.693059,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4014,South_Bonwick,223,223,223,-126.6255845,50.693069,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4015,South_Bonwick,224,224,224,-126.6262715,50.6929365,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4016,South_Bonwick,225,225,225,-126.62691014141,50.6928336225387,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4017,South_Bonwick,226,226,226,-126.6273775,50.69311,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4018,South_Bonwick,227,227,227,-126.627815452313,50.693420451053,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4019,South_Bonwick,228,228,228,-126.628284,50.693759,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4020,South_Bonwick,229,229,229,-126.628815,50.694031,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,1,0
4021,South_Bonwick,230,230,230,-126.629341,50.6943095,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,1,0
4022,South_Bonwick,231,231,231,-126.629872,50.694537,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,1,0
4023,South_Bonwick,232,232,232,-126.630478,50.6946765,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,1,0,0,0,0
4024,South_Bonwick,233,233,233,-126.631111,50.69467,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4025,South_Bonwick,234,234,234,-126.631740086628,50.6944892029714,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,1,0,1,0
4026,South_Bonwick,235,235,235,-126.632297,50.694323,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,1,0,0,0,0
4027,South_Bonwick,236,236,236,-126.6325115,50.693949,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,1,0,1,0
4028,South_Bonwick,237,237,237,-126.632152,50.6936605,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4029,South_Bonwick,238,238,238,-126.631508,50.6934605,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4030,South_Bonwick,239,239,239,-126.6308855,50.6932055,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4031,South_Bonwick,240,240,240,-126.6303655,50.6929265,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4032,South_Bonwick,241,241,241,-126.629915,50.692631,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4033,South_Bonwick,242,242,242,-126.629432,50.6923455,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4034,South_Bonwick,243,243,243,-126.629321,50.6919805,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4035,South_Bonwick,244,244,244,-126.629292641876,50.691605918922,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4036,South_Bonwick,245,245,245,-126.6288875,50.6913605,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4037,South_Bonwick,246,246,246,-126.628147,50.6912925,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4038,South_Bonwick,247,247,247,-126.627744132347,50.6910818471804,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4039,South_Bonwick,248,248,248,-126.6275305,50.690817,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4040,South_Bonwick,249,249,249,-126.6273215,50.690545,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4041,South_Bonwick,250,250,250,-126.6276325,50.690144,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4042,South_Bonwick,251,251,251,-126.627705,50.6897585,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4043,South_Bonwick,252,252,252,-126.6272305,50.689519,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4044,South_Bonwick,253,253,253,-126.6266215,50.6893595,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,1,0,1,0
4045,South_Bonwick,254,254,254,-126.6265975,50.689081,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4046,South_Bonwick,255,255,255,-126.6271875,50.68885,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4047,South_Bonwick,256,256,256,-126.6278395,50.688693,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4048,South_Bonwick,257,257,257,-126.628503,50.688546,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,1,0,1,0
4049,South_Bonwick,258,258,258,-126.6288895,50.688267,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,1,0
4050,South_Bonwick,259,259,259,-126.6286535,50.687995,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4051,South_Bonwick,260,260,260,-126.628222210806,50.6876899080058,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4052,South_Bonwick,261,261,261,-126.6281865,50.687241,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4053,South_Bonwick,262,262,262,-126.628250367305,50.6868231599441,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4054,South_Bonwick,263,263,263,-126.62871,50.6865505,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4055,South_Bonwick,264,264,264,-126.6291875,50.686272,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4056,South_Bonwick,265,265,265,-126.6294875,50.6859255,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4057,South_Bonwick,266,266,266,-126.629453058042,50.6855839854575,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4058,South_Bonwick,267,267,267,-126.629912,50.6853375,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4059,South_Bonwick,268,268,268,-126.630499682356,50.6851271116778,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,1,0,1,0
4060,South_Bonwick,269,269,269,-126.631100255099,50.6849965839961,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4061,South_Bonwick,270,270,270,-126.6317355,50.684792,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4062,South_Bonwick,271,271,271,-126.632379624585,50.6847712316849,14,8,2022,1899-12-31 10:47:00,0.52,1899-12-31 10:59:00,0.7,0,0,1,0,1
4063,South_Bonwick,272,272,272,-126.632671795955,50.6845935699051,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4064,South_Bonwick,273,273,273,-126.633193,50.684378,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4065,South_Bonwick,274,274,274,-126.6338425,50.684256,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4066,South_Bonwick,275,275,275,-126.634422,50.6840655,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4067,South_Bonwick,276,276,276,-126.634992,50.683784,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4068,South_Bonwick,277,277,277,-126.63557,50.683523,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4069,South_Bonwick,278,278,278,-126.6361035,50.6832785,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4070,South_Bonwick,279,279,279,-126.636726,50.683126,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4071,South_Bonwick,280,280,280,-126.63737,50.6830475,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4072,South_Bonwick,281,281,281,-126.638008,50.683112,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,1,0,0,0,0
4073,South_Bonwick,282,282,282,-126.6386085,50.6830305,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4074,South_Bonwick,283,283,283,-126.6391505,50.6827415,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,1,0,0,0,0
4075,South_Bonwick,284,284,284,-126.639741,50.682514,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4076,South_Bonwick,285,285,285,-126.6403635,50.68232,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4077,South_Bonwick,286,286,286,-126.640988,50.682155,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4078,South_Bonwick,287,287,287,-126.6416075,50.6819735,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4079,South_Bonwick,288,288,288,-126.64223,50.6817425,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4080,South_Bonwick,289,289,289,-126.642859727116,50.6815205779454,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4081,South_Bonwick,290,290,290,-126.643469,50.681385,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4082,South_Bonwick,291,291,291,-126.644059,50.6811335,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4083,South_Bonwick,292,292,292,-126.644406925598,50.6808765031702,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4084,South_Bonwick,293,293,293,-126.6445795,50.6806005,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4085,South_Bonwick,294,294,294,-126.645202,50.68042,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,1,0
4086,South_Bonwick,295,295,295,-126.6458135,50.6802395,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4087,South_Bonwick,296,296,296,-126.646468,50.680063,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4088,South_Bonwick,297,297,297,-126.647165,50.679941,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4089,South_Bonwick,298,298,298,-126.647889,50.6798625,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
4090,South_Bonwick,299,299,299,-126.648496929157,50.679692132593,14,8,2022,1899-12-31 10:59:00,0.7,1899-12-31 11:11:00,0.85,0,0,1,0,1
